price,district,age,trade_num,house_num,building_num,service_cost,volume_fraction,office_num,mall_num,restaurant_num,bank_num,market_num,entertainment_num,hospital_num,park_num,bus_num,subway_num
80065,west,21,4,584,4,2.5,1.9,114,19,1467,191,145,331,14,9,100,2
88059,west,21,48,2356,11,2.8,1.5,114,19,1467,191,145,331,14,9,100,2
52663,suburban,18,10,527,4,1.5,0.5,19,13,573,81,100,190,11,3,62,9
44717,suburban,20,31,978,23,1.2,1.55,6,2,405,77,70,110,1,2,74,2
79011,east,23,6,1534,30,0.5,3,242,85,3024,358,134,415,8,7,68,10
53995,suburban,14,20,812,4,1.75,2.22,23,14,484,82,86,165,2,5,62,4
90128,west,18,4,256,2,3,1.7,58,16,579,137,59,214,3,5,55,5
112600,west,16,1,704,5,2.5,4,81,14,561,157,70,157,5,6,90,10
83610,west,18,3,390,7,2,2.3,50,8,446,90,40,122,5,5,53,7
41009,suburban,17,68,2946,44,0.6,1.1,4,1,126,37,86,78,3,4,73,6
87012,east,17,8,478,4,2.86,4.3,242,85,3024,358,134,415,8,7,68,10
116353,west,18,6,282,5,1.9,2.7,81,14,561,157,70,157,5,6,90,10
51511,suburban,14,29,1220,19,0.6,1.91,10,16,738,91,153,251,3,5,139,5
40795,suburban,15,8,676,14,0.6,1.38,6,4,416,44,101,125,4,4,57,2
46178,suburban,18,9,960,5,0.9,1.3,38,13,619,136,137,279,11,11,144,2
56254,suburban,23,11,1194,15,0.8,3,25,11,763,121,100,223,9,4,60,7
78176,west,18,14,420,6,0.4,0.3,64,27,583,107,51,125,5,2,43,6
59351,suburban,15,3,172,8,2.08,0.67,20,22,1336,99,271,314,12,9,271,13
53248,suburban,18,1,141,6,2.4,0.97,69,6,360,73,49,73,5,4,151,5
42611,suburban,15,3,327,2,1.5,4.1,10,16,738,91,153,251,3,5,139,5
58068,east,25,9,1082,18,3,3.1,100,32,2006,170,136,331,17,19,150,9
77048,east,27,54,2682,22,0.6,2,57,13,566,75,39,134,4,7,36,3
45858,suburban,14,2,286,13,1.8,1.09,6,4,416,44,101,125,4,4,57,2
32857,suburban,16,6,1802,28,0.45,1.3,3,13,627,85,83,222,8,4,84,2
45596,suburban,20,21,2576,24,0.5,3.33,38,13,619,136,137,279,11,11,144,2
45437,suburban,14,22,1162,12,1.2,1.5,10,16,738,91,153,251,3,5,139,5
117975,west,16,9,826,8,0.8,2.8,34,11,455,59,74,88,8,7,26,5
43887,suburban,11,17,1913,21,2,2,4,15,280,39,68,119,2,2,45,2
62940,suburban,17,16,1464,22,0.5,1.95,12,4,310,60,42,101,7,2,29,4
50589,west,20,2,2980,56,2.85,1.5,37,7,742,120,270,401,11,18,300,4
121454,west,18,1,472,18,0.3,1.35,81,14,561,157,70,157,5,6,90,10
74858,west,7,3,646,4,1.18,2,13,11,372,50,60,103,5,4,41,1
41096,suburban,21,11,858,18,0.5,2.4,11,8,757,130,164,194,7,14,242,21
49330,suburban,15,17,1258,8,1.8,3.08,4,12,441,63,98,144,5,5,73,2
88695,west,13,4,270,5,2.2,3.8,43,5,457,75,54,135,4,3,35,1
57875,east,17,5,400,2,3.5,6.8,100,32,2006,170,136,331,17,19,150,9
39811,suburban,19,48,4322,55,1.1,1,4,12,441,63,98,144,5,5,73,2
120475,west,14,19,1500,5,0.65,2.5,101,26,760,209,48,107,2,1,65,10
56816,suburban,18,23,828,5,1.1,2.14,25,11,763,121,100,223,9,4,60,7
104320,west,12,16,578,4,1.86,3,43,5,457,75,54,135,4,3,35,1
48373,suburban,28,15,453,4,0.5,5,19,13,573,81,100,190,11,3,62,9
88138,east,4,10,1260,13,4.16,2.5,22,10,459,47,52,125,3,12,67,4
42758,suburban,15,10,544,12,0.94,5.6,10,16,738,91,153,251,3,5,139,5
58875,west,5,7,684,9,0.7,1.7,15,13,419,52,87,128,3,5,67,2
78997,west,29,4,155,3,0.5,2,64,27,583,107,51,125,5,2,43,6
67197,east,12,7,868,5,2.3,2.3,27,17,807,70,101,196,2,5,42,2
60794,west,17,3,1132,19,0.8,2.65,15,13,419,52,87,128,3,5,67,2
29207,suburban,10,44,732,13,1.5,1.32,13,12,649,79,139,175,7,5,155,5
55940,east,18,11,1187,13,1.8,1.6,27,17,807,70,101,196,2,5,42,2
49970,east,19,8,532,2,1.91,2.8,27,17,807,70,101,196,2,5,42,2
88009,west,17,28,1584,11,0.8,0.4,51,6,477,117,63,169,14,9,72,4
108659,west,20,11,729,12,0.5,0.34,81,14,561,157,70,157,5,6,90,10
124294,west,17,9,978,7,0.1,3,81,14,561,157,70,157,5,6,90,10
52660,suburban,18,3,198,3,1.7,2.65,19,13,573,81,100,190,11,3,62,9
94241,west,28,12,690,5,0.1,1.25,9,3,309,46,48,110,5,1,52,1
41361,suburban,23,45,3578,58,0.5,1.2,4,15,280,39,68,119,2,2,45,2
72813,east,17,16,512,3,2.22,3.7,44,8,608,68,30,150,4,11,34,6
69187,east,29,7,993,15,0.95,2.6,242,85,3024,358,134,415,8,7,68,10
63072,suburban,22,8,437,6,1.5,1.4,23,13,902,82,114,205,7,4,58,6
46370,suburban,10,12,1166,17,1.6,1.01,2,3,287,41,63,82,4,5,56,2
49098,east,18,4,940,12,0.5,3.2,20,17,981,41,98,169,6,5,53,5
86287,east,33,5,513,7,0.5,3,46,6,311,40,45,105,16,5,39,3
47483,suburban,13,12,736,17,1.3,1.39,20,22,1336,99,271,314,12,9,271,13
58259,west,18,3,1160,3,0.6,3.1,15,13,419,52,87,128,3,5,67,2
53896,suburban,12,25,823,7,0.63,0.9,20,22,1336,99,271,314,12,9,271,13
81057,west,13,9,255,1,2.5,1.2,50,8,446,90,40,122,5,5,53,7
58053,east,22,47,1872,28,0.6,2,100,32,2006,170,136,331,17,19,150,9
70745,west,11,7,480,11,1.2,1.63,12,6,468,58,74,109,3,2,41,3
79986,west,10,4,529,2,5.9,4.27,146,17,950,220,64,190,6,4,50,6
35356,suburban,19,24,2238,40,0.76,2.8,11,8,757,130,164,194,7,14,242,21
35430,suburban,15,13,1456,24,0.7,1.2,2,3,287,41,63,82,4,5,56,2
38895,suburban,18,10,837,17,0.55,3.5,10,13,761,72,128,236,13,7,108,8
75882,suburban,20,17,390,5,1,3,31,3,217,37,38,53,3,2,30,4
66917,east,18,11,682,3,2.83,1.5,44,8,608,68,30,150,4,11,34,6
52952,east,17,9,528,2,1.21,12.5,27,17,807,70,101,196,2,5,42,2
56746,suburban,17,19,1137,6,1.48,3.02,23,14,484,82,86,165,2,5,62,4
44780,suburban,15,9,594,7,0.5,1.5,10,16,738,91,153,251,3,5,139,5
76956,west,18,5,378,5,0.8,1.6,24,3,398,74,72,117,6,11,53,3
99196,east,6,4,730,9,3.15,2.02,7,6,313,26,84,86,3,4,63,4
83032,west,18,2,562,9,1.2,1.6,146,17,950,220,64,190,6,4,50,6
54033,suburban,9,12,1525,8,1.23,2.2,19,13,573,81,100,190,11,3,62,9
70481,suburban,4,4,740,6,3.98,2.8,38,13,619,136,137,279,11,11,144,2
104603,east,8,5,327,1,6.5,1.4,163,44,2454,231,157,382,31,7,106,24
60029,east,16,20,647,4,2.88,5.64,52,7,818,65,94,154,4,3,56,5
113083,west,13,6,547,2,4.6,3.6,45,1,219,72,30,68,8,4,27,2
127918,west,29,6,336,3,1.2,1.9,81,14,561,157,70,157,5,6,90,10
96746,west,19,30,1186,9,0.8,0.5,51,6,477,117,63,169,14,9,72,4
56602,east,28,9,1502,22,0.5,3.2,100,32,2006,170,136,331,17,19,150,9
42281,suburban,22,29,1950,30,0.8,1.53,2,3,287,41,63,82,4,5,56,2
85098,east,18,2,162,3,0.5,2,46,6,311,40,45,105,16,5,39,3
128813,west,28,10,682,10,2.08,1.5,36,10,851,63,66,158,9,10,65,7
44808,east,21,18,924,9,0.5,3.2,20,17,981,41,98,169,6,5,53,5
44599,suburban,16,13,687,10,0.56,1.6,10,16,738,91,153,251,3,5,139,5
37573,suburban,20,50,1950,28,0.52,1.51,4,15,280,39,68,119,2,2,45,2
80777,east,10,12,506,1,3.5,3.1,27,17,807,70,101,196,2,5,42,2
52616,suburban,9,22,1200,5,1.98,3,10,13,761,72,128,236,13,7,108,8
89232,west,20,5,451,6,0.5,4.07,52,8,502,110,82,178,8,8,78,1
81853,west,18,15,1610,12,0.8,2.2,114,19,1467,191,145,331,14,9,100,2
56585,east,17,10,646,4,1.64,2.2,52,7,818,65,94,154,4,3,56,5
69792,east,15,3,469,3,2.15,4.8,100,32,2006,170,136,331,17,19,150,9
101281,east,15,22,768,6,0.61,2.73,163,44,2454,231,157,382,31,7,106,24
64472,east,17,4,575,1,5.5,3.8,163,44,2454,231,157,382,31,7,106,24
62855,suburban,18,10,2440,27,1.2,1.3,38,13,619,136,137,279,11,11,144,2
88308,west,16,9,424,3,1.98,4.59,43,5,457,75,54,135,4,3,35,1
56256,east,15,32,2208,18,0.5,4,10,7,676,36,162,189,4,7,113,3
47856,suburban,15,16,2060,44,2.3,0.85,20,22,1336,99,271,314,12,9,271,13
135270,west,29,15,1050,22,0.55,0.4,45,1,219,72,30,68,8,4,27,2
48375,suburban,17,15,560,9,1,1.33,6,4,416,44,101,125,4,4,57,2
41063,suburban,17,1,1108,18,0.58,2.5,4,12,441,63,98,144,5,5,73,2
68215,east,18,5,656,3,3,6,74,6,420,81,40,129,10,9,48,5
58467,suburban,13,8,976,4,1.68,8,25,11,763,121,100,223,9,4,60,7
89943,west,23,4,1286,10,1,4.6,43,5,457,75,54,135,4,3,35,1
82204,east,13,5,948,6,3.5,4.56,86,19,831,174,65,292,8,20,92,9
29837,suburban,19,1,852,13,0.5,1.3,1,1,109,25,54,31,5,1,92,1
86362,east,28,6,877,8,1.5,2.3,242,85,3024,358,134,415,8,7,68,10
68616,west,18,7,276,2,1.5,3,43,5,457,75,54,135,4,3,35,1
51809,suburban,20,19,1274,16,3.65,1.3,4,12,441,63,98,144,5,5,73,2
52984,suburban,25,44,3930,29,0.5,1.8,16,9,285,76,65,114,6,5,64,2
74093,east,31,68,5267,63,0.55,2.5,56,14,639,70,31,92,2,4,33,9
59620,west,19,3,368,1,2.46,5.27,52,8,502,110,82,178,8,8,78,1
89688,west,20,3,488,5,3,2,43,5,457,75,54,135,4,3,35,1
27677,suburban,16,1,420,8,0.5,2,13,12,649,79,139,175,7,5,155,5
49972,suburban,7,18,741,12,2.8,1.5,69,6,360,73,49,73,5,4,151,5
51906,suburban,10,12,204,3,2.82,1.63,10,13,761,72,128,236,13,7,108,8
49762,suburban,19,6,1082,14,0.7,1.2,38,13,619,136,137,279,11,11,144,2
74065,east,33,5,864,12,0.5,2.8,74,6,420,81,40,129,10,9,48,5
83832,east,13,4,446,19,2.9,1.72,22,10,459,47,52,125,3,12,67,4
70830,west,15,32,924,4,1.46,4.75,64,27,583,107,51,125,5,2,43,6
90479,east,24,2,288,2,2.65,0.42,46,6,311,40,45,105,16,5,39,3
84077,west,15,1,858,12,1.2,1.5,37,7,742,120,270,401,11,18,300,4
53847,suburban,17,7,386,2,1.7,3.5,23,13,902,82,114,205,7,4,58,6
76248,west,9,27,1178,4,2.38,2,23,14,484,82,86,165,2,5,62,4
58286,suburban,18,6,812,9,0.5,3.5,23,14,484,82,86,165,2,5,62,4
76618,east,18,5,731,19,0.56,2,57,13,566,75,39,134,4,7,36,3
50596,east,15,43,1829,16,1,2.08,13,11,846,53,332,247,10,14,76,7
66287,east,17,14,562,6,1.6,4.1,7,4,236,34,44,75,3,3,10,3
105192,east,26,7,153,2,0.5,3.12,163,44,2454,231,157,382,31,7,106,24
58506,suburban,23,4,502,6,0.5,3.5,25,11,763,121,100,223,9,4,60,7
53281,suburban,17,3,322,3,0.85,2.3,19,13,573,81,100,190,11,3,62,9
108627,east,15,10,360,2,2.75,6.7,74,6,420,81,40,129,10,9,48,5
64781,suburban,18,8,398,3,0.52,0.8,15,2,241,38,52,78,4,7,18,2
29464,suburban,17,1,360,1,1.78,3.5,11,8,757,130,164,194,7,14,242,21
53766,suburban,21,9,962,12,0.5,2,16,9,285,76,65,114,6,5,64,2
147424,west,8,4,624,1,3,1.2,45,1,219,72,30,68,8,4,27,2
44461,suburban,17,13,492,7,0.9,1.6,15,13,419,52,87,128,3,5,67,2
44424,suburban,11,3,368,114,3.28,1.24,10,13,761,72,128,236,13,7,108,8
41444,suburban,15,14,1312,24,0.63,0.7,20,22,1336,99,271,314,12,9,271,13
40029,suburban,9,26,1665,18,0.63,1.6,10,13,761,72,128,236,13,7,108,8
67488,east,14,14,1000,2,2.5,4.5,100,32,2006,170,136,331,17,19,150,9
42058,suburban,25,15,928,9,0.5,4.2,6,4,416,44,101,125,4,4,57,2
47650,suburban,17,9,373,46,2.2,0.54,6,4,416,44,101,125,4,4,57,2
95414,west,12,11,390,1,6.6,4.49,58,16,579,137,59,214,3,5,55,5
50521,suburban,18,10,744,3,1.5,2,16,9,285,76,65,114,6,5,64,2
48360,suburban,18,7,328,11,2,1.2,69,6,360,73,49,73,5,4,151,5
71300,east,33,12,856,10,0.6,1.3,44,8,608,68,30,150,4,11,34,6
91917,west,19,22,1264,16,0.65,1.38,146,17,950,220,64,190,6,4,50,6
62242,suburban,14,14,896,6,2,0.5,31,3,217,37,38,53,3,2,30,4
95111,east,17,3,513,7,0.5,2.55,163,44,2454,231,157,382,31,7,106,24
48014,east,11,3,531,2,1.98,2.86,20,17,981,41,98,169,6,5,53,5
87536,west,18,5,252,3,0.8,1.2,24,3,398,74,72,117,6,11,53,3
50856,east,17,14,498,2,3.2,2,36,6,664,76,64,168,10,2,59,4
110912,west,17,2,104,2,2.45,2.94,36,10,851,63,66,158,9,10,65,7
43609,suburban,14,10,1602,7,1.8,2.82,4,12,441,63,98,144,5,5,73,2
69058,west,18,6,240,4,0.5,1.7,13,11,372,50,60,103,5,4,41,1
67382,east,16,5,350,3,3.95,5.5,57,13,566,75,39,134,4,7,36,3
57045,east,16,5,504,3,1.8,3.1,27,17,807,70,101,196,2,5,42,2
131012,east,26,11,672,9,0.5,3.12,163,44,2454,231,157,382,31,7,106,24
137843,west,38,51,2368,30,0.8,2,45,1,219,72,30,68,8,4,27,2
51619,west,16,5,175,1,2.2,3.33,9,3,309,46,48,110,5,1,52,1
53081,suburban,14,7,1376,7,1.66,2.4,16,9,285,76,65,114,6,5,64,2
69693,east,28,14,1690,16,0.5,3.3,57,13,566,75,39,134,4,7,36,3
94275,west,13,7,429,3,2.6,3.8,50,8,446,90,40,122,5,5,53,7
40353,suburban,17,29,697,7,0.5,1.92,2,1,237,21,193,132,4,4,54,1
45285,east,12,28,1938,16,1.5,2.5,20,17,981,41,98,169,6,5,53,5
90241,west,33,11,594,9,0.9,1.9,114,19,1467,191,145,331,14,9,100,2
46735,east,19,4,690,16,0.5,3.2,20,17,981,41,98,169,6,5,53,5
114890,west,23,8,548,5,1.2,3,81,14,561,157,70,157,5,6,90,10
27079,suburban,15,3,192,2,0.5,2.81,13,12,649,79,139,175,7,5,155,5
73087,east,18,6,1188,7,2.5,3.2,65,14,778,98,55,151,9,5,62,8
108765,west,17,4,768,4,1,5.4,58,16,579,137,59,214,3,5,55,5
59693,west,18,4,972,11,0.85,1,15,13,419,52,87,128,3,5,67,2
93549,west,18,11,648,5,2.5,2.5,43,5,457,75,54,135,4,3,35,1
77418,east,13,21,1097,7,2.15,1.71,100,32,2006,170,136,331,17,19,150,9
129373,east,36,1,144,2,0.5,2,163,44,2454,231,157,382,31,7,106,24
57954,suburban,18,22,1140,10,0.5,2.4,12,4,310,60,42,101,7,2,29,4
163345,west,18,2,231,3,6.3,2.8,101,26,760,209,48,107,2,1,65,10
40435,suburban,14,13,776,16,0.65,2.1,20,22,1336,99,271,314,12,9,271,13
45650,suburban,13,10,972,23,0.63,1.8,20,22,1336,99,271,314,12,9,271,13
60611,suburban,23,9,630,9,0.5,2,15,2,241,38,52,78,4,7,18,2
50575,suburban,15,50,1557,17,0.59,0.9,20,22,1336,99,271,314,12,9,271,13
45646,suburban,13,13,760,14,0.63,1.89,20,22,1336,99,271,314,12,9,271,13
52933,suburban,13,6,2600,16,1.9,2.8,38,13,619,136,137,279,11,11,144,2
39009,suburban,11,43,1765,21,0.65,1.5,10,13,761,72,128,236,13,7,108,8
64345,suburban,18,18,648,3,1.96,2.7,43,5,457,75,54,135,4,3,35,1
36670,suburban,6,2,360,33,2.5,1.5,1,1,109,25,54,31,5,1,92,1
50202,suburban,18,16,895,6,0.8,1.17,23,13,902,82,114,205,7,4,58,6
95097,west,21,1,480,5,1.5,1.44,43,5,457,75,54,135,4,3,35,1
75454,east,16,5,836,1,3.8,3,242,85,3024,358,134,415,8,7,68,10
54681,suburban,17,64,3623,23,0.7,1.33,23,13,902,82,114,205,7,4,58,6
75631,east,18,21,1165,19,1.08,2.29,65,14,778,98,55,151,9,5,62,8
66802,west,19,37,1506,13,1.4,2.5,64,27,583,107,51,125,5,2,43,6
125851,west,9,6,2976,10,0.5,1.3,64,27,583,107,51,125,5,2,43,6
47009,east,16,8,323,5,1.23,3.2,20,17,981,41,98,169,6,5,53,5
51568,suburban,17,9,966,5,1.5,2.68,7,4,236,34,44,75,3,3,10,3
98206,west,28,7,354,10,2,3.1,9,3,309,46,48,110,5,1,52,1
98137,west,18,2,324,6,5.5,2,9,3,309,46,48,110,5,1,52,1
32616,suburban,11,2,402,6,0.75,1.98,13,12,649,79,139,175,7,5,155,5
53403,suburban,20,25,1589,8,0.5,4.6,19,13,573,81,100,190,11,3,62,9
39381,suburban,18,27,1770,30,0.8,1.4,4,15,280,39,68,119,2,2,45,2
93329,east,13,17,892,4,1.17,7,74,6,420,81,40,129,10,9,48,5
112111,west,14,10,741,2,1.8,0.7,36,10,851,63,66,158,9,10,65,7
74849,east,28,17,1280,11,0.7,0.6,57,13,566,75,39,134,4,7,36,3
60853,east,20,9,432,3,4.9,2,86,19,831,174,65,292,8,20,92,9
87256,west,18,6,833,17,1.8,2,34,11,455,59,74,88,8,7,26,5
94119,east,12,5,360,3,2.8,4.38,46,6,311,40,45,105,16,5,39,3
91956,west,13,6,532,3,1.88,3.4,52,8,502,110,82,178,8,8,78,1
37347,suburban,10,18,594,2,1.5,6,69,6,360,73,49,73,5,4,151,5
56104,suburban,33,3,848,14,0.5,2.8,19,13,573,81,100,190,11,3,62,9
104110,west,18,13,600,10,0.6,3.2,58,16,579,137,59,214,3,5,55,5
72926,east,18,8,380,3,1.5,2.4,86,19,831,174,65,292,8,20,92,9
86183,west,19,2,156,3,1.98,4.2,114,19,1467,191,145,331,14,9,100,2
100117,east,30,17,1095,16,0.5,2,74,6,420,81,40,129,10,9,48,5
66865,east,12,4,1456,10,2,3.1,27,17,807,70,101,196,2,5,42,2
112125,west,31,15,526,9,0.7,2.3,81,14,561,157,70,157,5,6,90,10
59655,west,27,5,538,5,0.6,1.04,15,13,419,52,87,128,3,5,67,2
58857,suburban,17,13,827,5,1.8,1.48,25,11,763,121,100,223,9,4,60,7
81338,west,22,7,1114,9,0.55,1.5,43,5,457,75,54,135,4,3,35,1
90804,west,26,19,886,10,1.8,1.1,51,6,477,117,63,169,14,9,72,4
96746,west,18,36,780,13,0.8,3.3,43,5,457,75,54,135,4,3,35,1
49830,suburban,5,6,1652,9,1.25,2,23,13,902,82,114,205,7,4,58,6
49268,suburban,24,12,609,12,2,2.2,23,14,484,82,86,165,2,5,62,4
49523,suburban,45,39,2422,46,0.5,1.33,38,13,619,136,137,279,11,11,144,2
46360,suburban,17,14,468,6,1.35,2,4,12,441,63,98,144,5,5,73,2
104928,east,11,6,356,8,3,1.9,54,11,394,61,22,113,3,1,15,4
55205,east,12,11,788,7,1.2,1.8,13,11,846,53,332,247,10,14,76,7
72322,east,28,16,1234,14,0.5,2,57,13,566,75,39,134,4,7,36,3
61879,west,14,7,840,7,1.9,2.6,13,11,372,50,60,103,5,4,41,1
47566,suburban,15,11,624,9,0.8,1.94,22,10,459,47,52,125,3,12,67,4
64426,suburban,10,22,946,17,2.95,1.85,23,13,902,82,114,205,7,4,58,6
47684,suburban,14,16,614,2,1.5,3.19,10,16,738,91,153,251,3,5,139,5
80824,west,19,20,1596,19,1.2,0.3,114,19,1467,191,145,331,14,9,100,2
54770,west,18,24,2552,90,0.5,2.7,37,7,742,120,270,401,11,18,300,4
79008,west,11,4,688,3,2.38,4.4,43,5,457,75,54,135,4,3,35,1
63777,east,11,3,600,3,2.4,3.84,22,10,459,47,52,125,3,12,67,4
107165,west,18,2,112,1,1.2,0.4,51,6,477,117,63,169,14,9,72,4
47494,suburban,15,5,147,48,1.96,0.88,69,6,360,73,49,73,5,4,151,5
46640,suburban,16,13,909,8,1.5,3.53,2,3,287,41,63,82,4,5,56,2
67676,east,16,4,1210,19,2.5,1.7,44,8,608,68,30,150,4,11,34,6
76562,west,17,1,192,2,2.13,4.3,51,6,477,117,63,169,14,9,72,4
75270,east,18,6,236,2,1.05,2.4,65,14,778,98,55,151,9,5,62,8
92189,east,23,6,348,3,0.5,3.1,46,6,311,40,45,105,16,5,39,3
77446,west,118,2,620,3,2.38,2.5,31,3,217,37,38,53,3,2,30,4
59416,suburban,6,27,1525,3,2.18,3,20,22,1336,99,271,314,12,9,271,13
82824,east,28,13,1173,12,1,2,65,14,778,98,55,151,9,5,62,8
